"ID_USER","USER_STATE","USER_TIMEZONE","ID_HOTEL","HOTEL_CITY","HOTEL_STATE","HOTEL_TIMEZONE","Trip Type","Rating"
"34997","WI","Central","123056","Milwaukee","WI","Central","2","4"
"34997","WI","Central","123058","Milwaukee","WI","Central","2","3"
"34997","WI","Central","72359","Milwaukee","WI","Central","2","2"
"34997","WI","Central","83555","Milwaukee","WI","Central","2","5"
"34997","WI","Central","83555","Milwaukee","WI","Central","5","4"
"35005","MN","Central","91457","Indianapolis","IN","Eastern","3","4"
"35005","MN","Central","105160","Memphis","TN","Central","3","4"
"35005","MN","Central","97563","Omaha","NE","Central","3","4"
"35007","CO","Mountain","77040","Fresno","CA","Pacific","2","5"
"35007","CO","Mountain","91873","LasVegas","NV","Pacific","2","5"
"35007","CO","Mountain","98117","Nashville","TN","Central","2","4"
"35007","CO","Mountain","96123","Portland","OR","Pacific","3","4"
"35007","CO","Mountain","119314","Phoenix","AZ","Mountain","3","3"
"35019","NM","Mountain","73743","Phoenix","AZ","Mountain","1","4"
"35019","NM","Mountain","73882","Phoenix","AZ","Mountain","1","1"
"35019","NM","Mountain","75351","Tucson","AZ","Mountain","1","3"
"35081","FL","Eastern","94554","Detroit","MI","Eastern","3","5"
"35081","FL","Eastern","108562","SanAntonio","TX","Central","3","2"
"35081","FL","Eastern","76219","Omaha","NE","Central","3","2"
"35081","FL","Eastern","91519","Indianapolis","IN","Eastern","3","3"
"35113","PA","Eastern","120174","Jacksonville","FL","Eastern","3","4"
"35113","PA","Eastern","95249","Columbus","OH","Eastern","3","3"
"35113","PA","Eastern","1164378","Jacksonville","FL","Eastern","3","4"
"35113","PA","Eastern","1223992","Jacksonville","FL","Eastern","3","3"
"35198","CA","Pacific","74805","Phoenix","AZ","Mountain","2","4"
"35198","CA","Pacific","116265","Houston","TX","Central","3","4"
"35198","CA","Pacific","1164348","SanAntonio","TX","Central","3","4"
"35198","CA","Pacific","118778","Phoenix","AZ","Mountain","3","4"
"35198","CA","Pacific","98724","Albuquerque","NM","Mountain","3","4"
"35228","OH","Eastern","1870740","Omaha","NE","Central","2","5"
"35228","OH","Eastern","74480","Tucson","AZ","Mountain","2","5"
"35228","OH","Eastern","74486","Tucson","AZ","Mountain","2","3"
"35228","OH","Eastern","91544","Indianapolis","IN","Eastern","2","2"
"35228","OH","Eastern","92250","Wichita","KS","Central","2","4"
"35228","OH","Eastern","99472","SanAntonio","TX","Central","2","2"
"35228","OH","Eastern","574782","FortWorth","TX","Central","4","5"
"35232","CA","Pacific","1225375","LosAngeles","CA","Pacific","3","4"
"35232","CA","Pacific","240060","SanJose","CA","Pacific","3","4"
"35232","CA","Pacific","276199","Omaha","NE","Central","3","2"
"35232","CA","Pacific","102023","Portland","OR","Pacific","4","4"
"35281","TX","Central","79332","Fresno","CA","Pacific","3","4"
"35281","TX","Central","77034","Fresno","CA","Pacific","3","3"
"35281","TX","Central","102028","Portland","OR","Pacific","4","4"
"35311","TX","Central","100604","Charlotte","NC","Eastern","3","3"
"35311","TX","Central","74545","Phoenix","AZ","Mountain","3","4"
"35311","TX","Central","101911","Tulsa","OK","Central","3","2"
"35330","WA","Pacific","109438","Dallas","TX","Central","3","1"
"35330","WA","Pacific","224240","Dallas","TX","Central","3","4"
"35330","WA","Pacific","635096","OklahomaCity","OK","Central","3","4"
"35342","AZ","Mountain","73575","Mesa","AZ","Mountain","2","3"
"35342","AZ","Mountain","75206","Columbus","OH","Eastern","2","4"
"35342","AZ","Mountain","73622","Mesa","AZ","Mountain","3","1"
"35369","CA","Pacific","223951","Fresno","CA","Pacific","3","1"
"35369","CA","Pacific","77057","Fresno","CA","Pacific","3","3"
"35369","CA","Pacific","816493","Fresno","CA","Pacific","3","4"
"35369","CA","Pacific","101867","OklahomaCity","OK","Central","4","4"
"35369","CA","Pacific","265893","Portland","OR","Pacific","4","5"
"35581","TX","Central","1173092","Austin","TX","Central","1","1"
"35581","TX","Central","223230","SanAntonio","TX","Central","3","5"
"35581","TX","Central","99416","SanAntonio","TX","Central","3","2"
"35590","GA","Eastern","82596","SanDiego","CA","Pacific","1","2"
"35590","GA","Eastern","240682","Phoenix","AZ","Mountain","3","4"
"35590","GA","Eastern","244513","SanDiego","CA","Pacific","3","4"
"35590","GA","Eastern","75279","Tucson","AZ","Mountain","3","5"
"35590","GA","Eastern","74396","Tucson","AZ","Mountain","4","4"
"35624","CA","Pacific","217852","Minneapolis","MN","Central","3","2"
"35624","CA","Pacific","224458","Milwaukee","WI","Central","3","4"
"35624","CA","Pacific","1650269","Louisville","KY","Eastern","3","2"
"35671","CO","Mountain","639479","LasVegas","NV","Pacific","3","5"
"35671","CO","Mountain","91735","LasVegas","NV","Pacific","3","4"
"35671","CO","Mountain","91873","LasVegas","NV","Pacific","3","4"
"35671","CO","Mountain","91910","LasVegas","NV","Pacific","3","5"
"35672","CA","Pacific","557211","Sacramento","CA","Pacific","2","4"
"35672","CA","Pacific","729441","Fresno","CA","Pacific","2","5"
"35672","CA","Pacific","78135","SanDiego","CA","Pacific","2","4"
"35680","OH","Eastern","88177","Indianapolis","IN","Eastern","2","5"
"35680","OH","Eastern","98827","ELPaso","TX","Central","2","4"
"35680","OH","Eastern","88140","Indianapolis","IN","Eastern","3","4"
"35680","OH","Eastern","88151","Indianapolis","IN","Eastern","3","4"
"35680","OH","Eastern","91450","Indianapolis","IN","Eastern","3","4"
"35716","SC","Eastern","252496","Charlotte","NC","Eastern","2","3"
"35716","SC","Eastern","89444","Atlanta","GA","Eastern","2","4"
"35716","SC","Eastern","223978","Louisville","KY","Eastern","3","2"
"35716","SC","Eastern","1027025","FortWorth","TX","Central","4","3"
"35741","TN","Central","1100122","Louisville","KY","Eastern","1","5"
"35741","TN","Central","88853","Louisville","KY","Eastern","1","3"
"35741","TN","Central","92720","Louisville","KY","Eastern","1","3"
"35764","CA","Pacific","125507","Omaha","NE","Central","3","4"
"35764","CA","Pacific","676564","FortWorth","TX","Central","3","4"
"35764","CA","Pacific","125845","Denver","CO","Mountain","4","4"
"35778","TX","Central","108945","ELPaso","TX","Central","2","5"
"35778","TX","Central","108945","ELPaso","TX","Central","2","5"
"35778","TX","Central","627737","VirginiaBeach","VA","Eastern","2","5"
"35778","TX","Central","98158","Nashville","TN","Central","2","4"
"35788","GA","Eastern","1238857","Denver","CO","Mountain","1","4"
"35788","GA","Eastern","222958","Boston","MA","Eastern","1","3"
"35788","GA","Eastern","83072","Denver","CO","Mountain","1","4"
"35788","GA","Eastern","88722","Wichita","KS","Central","1","3"
"35854","CA","Pacific","244513","SanDiego","CA","Pacific","1","4"
"35854","CA","Pacific","79332","Fresno","CA","Pacific","1","4"
"35854","CA","Pacific","77016","Fresno","CA","Pacific","3","5"
"35968","AZ","Mountain","75339","Tucson","AZ","Mountain","1","4"
"35968","AZ","Mountain","74563","Tucson","AZ","Mountain","2","4"
"35968","AZ","Mountain","74507","Tucson","AZ","Mountain","4","3"
"35994","NC","Eastern","114384","Atlanta","GA","Eastern","2","2"
"35994","NC","Eastern","816774","Jacksonville","FL","Eastern","2","5"
"35994","NC","Eastern","94130","Charlotte","NC","Eastern","2","4"
"36057","IL","Central","1573301","Austin","TX","Central","3","2"
"36057","IL","Central","98920","Houston","TX","Central","3","4"
"36057","IL","Central","1173092","Austin","TX","Central","3","5"
"36065","CA","Pacific","77584","LongBeach","CA","Pacific","2","5"
"36065","CA","Pacific","73937","Phoenix","AZ","Mountain","3","4"
"36065","CA","Pacific","1200984","Albuquerque","NM","Mountain","5","4"
"36085","AZ","Mountain","122308","Portland","OR","Pacific","3","3"
"36085","AZ","Mountain","240060","SanJose","CA","Pacific","3","2"
"36085","AZ","Mountain","570515","LosAngeles","CA","Pacific","3","3"
"36085","AZ","Mountain","74362","Tucson","AZ","Mountain","3","4"
"36085","AZ","Mountain","79659","Sacramento","CA","Pacific","3","5"
"36085","AZ","Mountain","80327","SanDiego","CA","Pacific","3","4"
"36085","AZ","Mountain","81695","SanJose","CA","Pacific","3","4"
"36085","AZ","Mountain","82679","LosAngeles","CA","Pacific","3","4"
"36085","AZ","Mountain","98732","Albuquerque","NM","Mountain","3","3"
"36103","CO","Mountain","83061","Denver","CO","Mountain","1","3"
"36103","CO","Mountain","79676","Sacramento","CA","Pacific","2","4"
"36103","CO","Mountain","109111","FortWorth","TX","Central","3","3"
"36259","MI","Eastern","1592809","Indianapolis","IN","Eastern","3","5"
"36259","MI","Eastern","1575212","Houston","TX","Central","4","4"
"36259","MI","Eastern","2043105","Louisville","KY","Eastern","4","1"
"36259","MI","Eastern","252313","Austin","TX","Central","4","3"
"36259","MI","Eastern","672520","Memphis","TN","Central","4","4"
"36259","MI","Eastern","75212","Columbus","OH","Eastern","4","3"
"36259","MI","Eastern","84642","Jacksonville","FL","Eastern","4","4"
"36259","MI","Eastern","91607","Indianapolis","IN","Eastern","4","4"
"36259","MI","Eastern","92790","Louisville","KY","Eastern","4","4"
"36259","MI","Eastern","94130","Charlotte","NC","Eastern","4","1"
"36259","MI","Eastern","95246","Columbus","OH","Eastern","4","4"
"36324","FL","Eastern","1026710","Albuquerque","NM","Mountain","3","5"
"36324","FL","Eastern","309173","Albuquerque","NM","Mountain","3","2"
"36324","FL","Eastern","618914","Albuquerque","NM","Mountain","3","1"
"36328","LA","Central","294839","Nashville","TN","Central","2","3"
"36328","LA","Central","665163","Houston","TX","Central","2","4"
"36328","LA","Central","1176838","Austin","TX","Central","5","5"
"36427","TX","Central","108444","SanAntonio","TX","Central","2","3"
"36427","TX","Central","108963","Austin","TX","Central","2","4"
"36427","TX","Central","240483","Houston","TX","Central","2","4"
"36427","TX","Central","244322","SanAntonio","TX","Central","2","3"
"36427","TX","Central","99418","SanAntonio","TX","Central","2","1"
"36427","TX","Central","99452","SanAntonio","TX","Central","2","4"
"36427","TX","Central","108934","SanAntonio","TX","Central","5","3"
"36427","TX","Central","239974","SanAntonio","TX","Central","5","2"
"36484","FL","Eastern","1025910","Austin","TX","Central","3","4"
"36484","FL","Eastern","108962","Austin","TX","Central","3","4"
"36484","FL","Eastern","109002","Austin","TX","Central","3","3"
"36484","FL","Eastern","1382102","Austin","TX","Central","3","5"
"36512","CA","Pacific","79659","Sacramento","CA","Pacific","3","2"
"36512","CA","Pacific","79728","Sacramento","CA","Pacific","3","2"
"36512","CA","Pacific","81478","Sacramento","CA","Pacific","3","3"
"36512","CA","Pacific","81625","SanJose","CA","Pacific","3","4"
"36512","CA","Pacific","81667","SanJose","CA","Pacific","3","4"
"36541","TX","Central","108976","Austin","TX","Central","2","4"
"36541","TX","Central","1746459","NewYork","NY","Eastern","2","5"
"36541","TX","Central","257507","Houston","TX","Central","3","2"
"36541","TX","Central","123056","Milwaukee","WI","Central","4","3"
"36556","CA","Pacific","518294","SanDiego","CA","Pacific","3","3"
"36556","CA","Pacific","109004","Austin","TX","Central","3","3"
"36556","CA","Pacific","224319","Wichita","KS","Central","3","4"
"36556","CA","Pacific","85357","Denver","CO","Mountain","3","2"
"36556","CA","Pacific","92267","Wichita","KS","Central","3","3"
"36556","CA","Pacific","585114","Wichita","KS","Central","4","5"
"36584","TN","Central","111855","Memphis","TN","Central","1","3"
"36584","TN","Central","79728","Sacramento","CA","Pacific","3","3"
"36584","TN","Central","111961","Nashville","TN","Central","4","3"
"36592","CO","Mountain","631597","Indianapolis","IN","Eastern","3","3"
"36592","CO","Mountain","100524","Charlotte","NC","Eastern","3","4"
"36592","CO","Mountain","91551","Indianapolis","IN","Eastern","3","3"
"36592","CO","Mountain","100996","Milwaukee","WI","Central","4","3"
"36621","NM","Mountain","98802","ELPaso","TX","Central","1","2"
"36621","NM","Mountain","95732","OklahomaCity","OK","Central","3","4"
"36621","NM","Mountain","101842","OklahomaCity","OK","Central","5","1"
"36621","NM","Mountain","99485","SanAntonio","TX","Central","5","1"
"36775","SC","Eastern","120794","Indianapolis","IN","Eastern","3","4"
"36775","SC","Eastern","74976","Mesa","AZ","Mountain","3","3"
"36775","SC","Eastern","119314","Phoenix","AZ","Mountain","3","3"
"36775","SC","Eastern","119353","Phoenix","AZ","Mountain","3","4"
"36775","SC","Eastern","223036","Phoenix","AZ","Mountain","3","4"
"36775","SC","Eastern","75203","Tucson","AZ","Mountain","3","4"
"36775","SC","Eastern","82960","Denver","CO","Mountain","3","3"
"36776","TX","Central","1204437","Milwaukee","WI","Central","1","5"
"36776","TX","Central","1176838","Austin","TX","Central","2","5"
"36776","TX","Central","645211","SanAntonio","TX","Central","2","5"
"36780","SC","Eastern","729371","Phoenix","AZ","Mountain","2","4"
"36780","SC","Eastern","88725","Wichita","KS","Central","2","1"
"36780","SC","Eastern","111855","Memphis","TN","Central","3","4"
"36780","SC","Eastern","92760","Albuquerque","NM","Mountain","4","4"
"36867","WY","Mountain","77584","LongBeach","CA","Pacific","1","5"
"36867","WY","Mountain","82976","Denver","CO","Mountain","1","3"
"36867","WY","Mountain","119992","Denver","CO","Mountain","5","4"
"36867","WY","Mountain","673588","Denver","CO","Mountain","5","5"
"36934","TX","Central","239972","SanAntonio","TX","Central","1","4"
"36934","TX","Central","98472","Austin","TX","Central","1","3"
"36934","TX","Central","287645","Arlington","TX","Central","2","4"
"37181","VA","Eastern","100603","Seattle","WA","Pacific","2","4"
"37181","VA","Eastern","287112","VirginiaBeach","VA","Eastern","3","5"
"37181","VA","Eastern","618205","Omaha","NE","Central","3","4"
"37199","IN","Eastern","122620","Nashville","TN","Central","1","4"
"37199","IN","Eastern","223702","Nashville","TN","Central","1","4"
"37199","IN","Eastern","224125","Nashville","TN","Central","1","5"
"37199","IN","Eastern","91599","Indianapolis","IN","Eastern","2","5"
"37436","CA","Pacific","105606","Nashville","TN","Central","3","3"
"37436","CA","Pacific","79690","Sacramento","CA","Pacific","3","2"
"37436","CA","Pacific","81679","SanJose","CA","Pacific","3","5"
"37436","CA","Pacific","81695","SanJose","CA","Pacific","3","2"
"37487","MN","Central","866697","Phoenix","AZ","Mountain","1","2"
"37487","MN","Central","98674","Albuquerque","NM","Mountain","1","4"
"37487","MN","Central","718372","Omaha","NE","Central","3","4"
"37487","MN","Central","91499","Omaha","NE","Central","3","4"
"37530","WI","Central","674085","Kansas","KS","Central","3","5"
"37530","WI","Central","1238857","Denver","CO","Mountain","4","5"
"37530","WI","Central","91764","LasVegas","NV","Pacific","4","5"
"37587","OK","Central","105606","Nashville","TN","Central","1","4"
"37587","OK","Central","2049072","Tulsa","OK","Central","1","2"
"37587","OK","Central","95767","OklahomaCity","OK","Central","1","4"
"37601","NV","Pacific","108255","SanAntonio","TX","Central","4","2"
"37601","NV","Pacific","109533","Arlington","TX","Central","4","4"
"37601","NV","Pacific","98753","Albuquerque","NM","Mountain","4","5"
"37601","NV","Pacific","99051","Houston","TX","Central","4","3"
"37644","WI","Central","224836","LasVegas","NV","Pacific","1","3"
"37644","WI","Central","91441","Indianapolis","IN","Eastern","1","3"
"37644","WI","Central","123068","Milwaukee","WI","Central","2","5"
"37644","WI","Central","1204437","Milwaukee","WI","Central","3","4"
"37661","CA","Pacific","108972","Austin","TX","Central","1","4"
"37661","CA","Pacific","109006","Austin","TX","Central","1","5"
"37661","CA","Pacific","79740","Sacramento","CA","Pacific","1","5"
"37661","CA","Pacific","83070","Denver","CO","Mountain","1","3"
"37848","CA","Pacific","73551","FortWorth","TX","Central","1","5"
"37848","CA","Pacific","78679","LosAngeles","CA","Pacific","1","3"
"37848","CA","Pacific","82650","LosAngeles","CA","Pacific","1","5"
"37848","CA","Pacific","91695","LasVegas","NV","Pacific","1","3"
"37852","OK","Central","266042","Raleigh","NC","Eastern","2","4"
"37852","OK","Central","268453","Albuquerque","NM","Mountain","2","5"
"37852","OK","Central","109499","Arlington","TX","Central","3","3"
"37862","CA","Pacific","526105","LasVegas","NV","Pacific","3","2"
"37862","CA","Pacific","866696","Mesa","AZ","Mountain","3","3"
"37862","CA","Pacific","235456","LosAngeles","CA","Pacific","4","2"
"37966","CA","Pacific","596110","Sacramento","CA","Pacific","3","5"
"37966","CA","Pacific","80452","Oakland","CA","Pacific","3","5"
"37966","CA","Pacific","82321","SanJose","CA","Pacific","3","3"
"38039","TX","Central","275366","LosAngeles","CA","Pacific","1","1"
"38039","TX","Central","77045","Fresno","CA","Pacific","1","1"
"38039","TX","Central","124270","Seattle","WA","Pacific","2","3"
"38039","TX","Central","223675","Austin","TX","Central","2","3"
"38074","WA","Pacific","252442","Miami","MI","Eastern","1","4"
"38074","WA","Pacific","102023","Portland","OR","Pacific","2","4"
"38074","WA","Pacific","79659","Sacramento","CA","Pacific","2","3"
"38080","VA","Eastern","94206","Charlotte","NC","Eastern","2","3"
"38080","VA","Eastern","1855057","Charlotte","NC","Eastern","3","5"
"38080","VA","Eastern","94140","Charlotte","NC","Eastern","3","2"
"38092","WA","Pacific","297171","Sacramento","CA","Pacific","2","5"
"38092","WA","Pacific","74816","Phoenix","AZ","Mountain","3","3"
"38092","WA","Pacific","79676","Sacramento","CA","Pacific","3","2"
"38125","VA","Eastern","225275","Philadelphia","PA","Eastern","2","5"
"38125","VA","Eastern","299922","Chicago","IL","Central","2","4"
"38125","VA","Eastern","596200","NewYork","NY","Eastern","2","4"
"38218","MN","Central","1139877","Tucson","AZ","Mountain","4","4"
"38218","MN","Central","123066","Milwaukee","WI","Central","4","4"
"38218","MN","Central","75312","Tucson","AZ","Mountain","4","3"
"38218","MN","Central","92748","Louisville","KY","Eastern","4","3"
"38246","GA","Eastern","98771","Albuquerque","NM","Mountain","2","3"
"38246","GA","Eastern","108408","SanAntonio","TX","Central","3","4"
"38246","GA","Eastern","223682","Nashville","TN","Central","3","4"
"38246","GA","Eastern","293234","Houston","TX","Central","3","4"
"38246","GA","Eastern","507351","Sacramento","CA","Pacific","3","4"
"38282","TX","Central","216867","SanAntonio","TX","Central","2","1"
"38282","TX","Central","123943","Houston","TX","Central","3","4"
"38282","TX","Central","223058","SanAntonio","TX","Central","3","5"
"38292","NC","Eastern","223222","Atlanta","GA","Eastern","1","4"
"38292","NC","Eastern","86271","Atlanta","GA","Eastern","1","4"
"38292","NC","Eastern","1987298","Charlotte","NC","Eastern","5","5"
"38304","FL","Eastern","223204","Charlotte","NC","Eastern","1","5"
"38304","FL","Eastern","86185","Atlanta","GA","Eastern","3","4"
"38304","FL","Eastern","95715","Minneapolis","MN","Central","4","3"
"38352","TX","Central","224240","Dallas","TX","Central","3","4"
"38352","TX","Central","94206","Charlotte","NC","Eastern","3","4"
"38352","TX","Central","108963","Austin","TX","Central","5","4"
"38371","MI","Eastern","120813","Indianapolis","IN","Eastern","3","2"
"38371","MI","Eastern","1514254","Indianapolis","IN","Eastern","3","4"
"38371","MI","Eastern","1762915","Indianapolis","IN","Eastern","4","5"
"38371","MI","Eastern","88175","Indianapolis","IN","Eastern","4","4"
"38446","NY","Eastern","656713","SanAntonio","TX","Central","1","4"
"38446","NY","Eastern","99420","SanAntonio","TX","Central","1","4"
"38446","NY","Eastern","217852","Minneapolis","MN","Central","3","3"
"38446","NY","Eastern","95701","Minneapolis","MN","Central","3","3"
"38756","FL","Eastern","88725","Wichita","KS","Central","2","5"
"38756","FL","Eastern","88175","Indianapolis","IN","Eastern","3","5"
"38756","FL","Eastern","1237148","OklahomaCity","OK","Central","3","5"
"38756","FL","Eastern","98058","Memphis","TN","Central","3","4"
"38836","CO","Mountain","120083","Denver","CO","Mountain","1","4"
"38836","CO","Mountain","225093","Denver","CO","Mountain","4","4"
"38836","CO","Mountain","85372","Denver","CO","Mountain","4","4"
"38857","TN","Central","105466","Nashville","TN","Central","1","4"
"38857","TN","Central","98197","Nashville","TN","Central","1","5"
"38857","TN","Central","224125","Nashville","TN","Central","3","4"
"39042","CA","Pacific","82357","SanJose","CA","Pacific","3","4"
"39042","CA","Pacific","82689","LosAngeles","CA","Pacific","3","3"
"39042","CA","Pacific","119644","SanJose","CA","Pacific","3","5"
"39107","DC","Eastern","1200984","Albuquerque","NM","Mountain","2","5"
"39107","DC","Eastern","223967","SanJose","CA","Pacific","3","4"
"39107","DC","Eastern","224323","Albuquerque","NM","Mountain","3","2"
"39107","DC","Eastern","224323","Albuquerque","NM","Mountain","4","4"
"39120","MN","Central","100733","Raleigh","NC","Eastern","3","4"
"39120","MN","Central","100747","Raleigh","NC","Eastern","3","3"
"39120","MN","Central","1163867","Raleigh","NC","Eastern","3","5"
"39120","MN","Central","119536","Sacramento","CA","Pacific","3","5"
"39120","MN","Central","225232","Omaha","NE","Central","3","4"
"39120","MN","Central","73862","Phoenix","AZ","Mountain","3","5"
"39120","MN","Central","98683","Dallas","TX","Central","3","5"
"39141","OK","Central","109522","Arlington","TX","Central","2","4"
"39141","OK","Central","1676324","Memphis","TN","Central","2","4"
"39141","OK","Central","95798","OklahomaCity","OK","Central","2","4"
"39141","OK","Central","98382","Arlington","TX","Central","2","4"
"39151","UT","Mountain","125845","Denver","CO","Mountain","1","3"
"39151","UT","Mountain","1390862","Wichita","KS","Central","1","4"
"39151","UT","Mountain","1392929","Tulsa","OK","Central","1","5"
"39151","UT","Mountain","95853","Tulsa","OK","Central","1","4"
"39180","OK","Central","633673","OklahomaCity","OK","Central","1","5"
"39180","OK","Central","101847","OklahomaCity","OK","Central","2","3"
"39180","OK","Central","101869","OklahomaCity","OK","Central","2","4"
"39180","OK","Central","1170197","OklahomaCity","OK","Central","2","4"
"39180","OK","Central","1237294","OklahomaCity","OK","Central","2","4"
"39180","OK","Central","1657867","OklahomaCity","OK","Central","2","4"
"39180","OK","Central","650340","OklahomaCity","OK","Central","2","4"
"39180","OK","Central","675861","OklahomaCity","OK","Central","2","3"
"39180","OK","Central","95777","OklahomaCity","OK","Central","2","4"
"39180","OK","Central","224952","OklahomaCity","OK","Central","3","3"
"39180","OK","Central","224278","Tulsa","OK","Central","4","3"
"39183","AZ","Mountain","1200984","Albuquerque","NM","Mountain","1","5"
"39183","AZ","Mountain","224323","Albuquerque","NM","Mountain","1","4"
"39183","AZ","Mountain","86320","Atlanta","GA","Eastern","1","4"
"39218","CA","Pacific","268606","Sacramento","CA","Pacific","3","3"
"39218","CA","Pacific","293234","Houston","TX","Central","3","3"
"39218","CA","Pacific","91814","LasVegas","NV","Pacific","3","2"
"39349","TX","Central","109010","Austin","TX","Central","4","3"
"39349","TX","Central","217736","Austin","TX","Central","4","3"
"39349","TX","Central","223684","Austin","TX","Central","4","1"
"39349","TX","Central","223714","Austin","TX","Central","4","2"
"39397","CA","Pacific","108979","Austin","TX","Central","2","4"
"39397","CA","Pacific","109533","Arlington","TX","Central","2","2"
"39397","CA","Pacific","223159","Houston","TX","Central","2","4"
"39432","PA","Eastern","112231","SanAntonio","TX","Central","2","3"
"39432","PA","Eastern","1485691","Tucson","AZ","Mountain","2","5"
"39432","PA","Eastern","498881","Fresno","CA","Pacific","2","4"
"39480","FL","Eastern","240001","ELPaso","TX","Central","3","4"
"39480","FL","Eastern","80456","Oakland","CA","Pacific","3","4"
"39480","FL","Eastern","84661","Jacksonville","FL","Eastern","3","3"
"39480","FL","Eastern","92759","Albuquerque","NM","Mountain","3","4"
"39480","FL","Eastern","224590","Jacksonville","FL","Eastern","3","4"
"39480","FL","Eastern","268149","Houston","TX","Central","5","4"
"39480","FL","Eastern","268151","Houston","TX","Central","5","4"
"39505","TX","Central","121659","Albuquerque","NM","Mountain","2","3"
"39505","TX","Central","73551","FortWorth","TX","Central","2","5"
"39505","TX","Central","98766","Albuquerque","NM","Mountain","2","5"
"39543","TX","Central","601262","Dallas","TX","Central","3","4"
"39543","TX","Central","86259","Atlanta","GA","Eastern","3","2"
"39543","TX","Central","109426","Dallas","TX","Central","3","2"
"39543","TX","Central","114948","Dallas","TX","Central","4","5"
"39543","TX","Central","545624","Atlanta","GA","Eastern","4","4"
"39543","TX","Central","737413","Atlanta","GA","Eastern","4","3"
"39730","AZ","Mountain","125593","Tucson","AZ","Mountain","3","3"
"39730","AZ","Mountain","224999","Tucson","AZ","Mountain","3","4"
"39730","AZ","Mountain","74623","Tucson","AZ","Mountain","3","3"
"39730","AZ","Mountain","1879027","Houston","TX","Central","3","4"
"39772","CA","Pacific","223748","Columbus","OH","Eastern","3","4"
"39772","CA","Pacific","89458","Atlanta","GA","Eastern","3","3"
"39772","CA","Pacific","98989","Houston","TX","Central","3","3"
"39772","CA","Pacific","98639","Dallas","TX","Central","4","4"
"39800","MD","Eastern","86320","Atlanta","GA","Eastern","3","3"
"39800","MD","Eastern","98730","Dallas","TX","Central","3","3"
"39800","MD","Eastern","89469","Atlanta","GA","Eastern","3","2"
"39835","NV","Pacific","287616","LasVegas","NV","Pacific","1","3"
"39835","NV","Pacific","268453","Albuquerque","NM","Mountain","3","4"
"39835","NV","Pacific","98674","Albuquerque","NM","Mountain","3","4"
"39844","OH","Eastern","223742","Columbus","OH","Eastern","1","3"
"39844","OH","Eastern","223742","Columbus","OH","Eastern","1","5"
"39844","OH","Eastern","223742","Columbus","OH","Eastern","1","5"
"39844","OH","Eastern","223742","Columbus","OH","Eastern","3","5"
"39844","OH","Eastern","223760","Columbus","OH","Eastern","3","5"
"39844","OH","Eastern","240082","Columbus","OH","Eastern","3","1"
"39868","MT","Mountain","1036415","Phoenix","AZ","Mountain","3","3"
"39868","MT","Mountain","1889883","Austin","TX","Central","3","3"
"39868","MT","Mountain","73799","Phoenix","AZ","Mountain","3","1"
"39897","AZ","Mountain","1478208","OklahomaCity","OK","Central","2","3"
"39897","AZ","Mountain","95269","Columbus","OH","Eastern","2","4"
"39897","AZ","Mountain","95277","Columbus","OH","Eastern","2","3"
"39897","AZ","Mountain","98764","Albuquerque","NM","Mountain","2","4"
"39954","CA","Pacific","639444","Sacramento","CA","Pacific","2","4"
"39954","CA","Pacific","79740","Sacramento","CA","Pacific","2","4"
"39954","CA","Pacific","98987","Houston","TX","Central","4","4"
"39975","TX","Central","109000","Austin","TX","Central","3","2"
"39975","TX","Central","247123","SanAntonio","TX","Central","3","3"
"39975","TX","Central","95732","OklahomaCity","OK","Central","4","5"
"39990","TX","Central","224889","Louisville","KY","Eastern","2","5"
"39990","TX","Central","240388","Louisville","KY","Eastern","2","1"
"39990","TX","Central","252821","Austin","TX","Central","2","5"
"40011","CA","Pacific","75180","Tucson","AZ","Mountain","3","4"
"40011","CA","Pacific","81367","SanFrancisco","CA","Pacific","3","2"
"40011","CA","Pacific","102023","Portland","OR","Pacific","4","5"
"40042","WI","Central","105620","Nashville","TN","Central","3","2"
"40042","WI","Central","275739","Indianapolis","IN","Eastern","3","1"
"40042","WI","Central","91441","Indianapolis","IN","Eastern","3","5"
"40190","IL","Central","1580161","Albuquerque","NM","Mountain","2","5"
"40190","IL","Central","225033","ELPaso","TX","Central","2","4"
"40190","IL","Central","91515","Indianapolis","IN","Eastern","2","5"
"40190","IL","Central","98036","Memphis","TN","Central","2","4"
"40235","PA","Eastern","119742","SanDiego","CA","Pacific","2","2"
"40235","PA","Eastern","102542","Philadelphia","PA","Eastern","3","4"
"40235","PA","Eastern","74669","Phoenix","AZ","Mountain","3","4"
"40235","PA","Eastern","79754","Sacramento","CA","Pacific","3","4"
"40235","PA","Eastern","80452","Oakland","CA","Pacific","3","5"
"40336","MI","Eastern","1138589","Albuquerque","NM","Mountain","2","4"
"40336","MI","Eastern","1237148","OklahomaCity","OK","Central","2","5"
"40336","MI","Eastern","222996","Atlanta","GA","Eastern","2","4"
"40405","PA","Eastern","1238593","Tulsa","OK","Central","2","4"
"40405","PA","Eastern","72598","Seattle","WA","Pacific","2","5"
"40405","PA","Eastern","94731","Raleigh","NC","Eastern","2","2"
"40405","PA","Eastern","98764","Albuquerque","NM","Mountain","2","3"
"40423","MN","Central","224076","Minneapolis","MN","Central","3","2"
"40423","MN","Central","224458","Milwaukee","WI","Central","3","4"
